648;Петропавловское;{"title": "Петропавловское", "regions": [{"name": "Алтайский край", "city_id": "4929", "region_id": "1217"}]}
649;Поспелиха;{"title": "Поспелиха", "regions": [{"name": "Алтайский край", "city_id": "4930", "region_id": "1217"}]}
650;Ребриха;{"title": "Ребриха", "regions": [{"name": "Алтайский край", "city_id": "4931", "region_id": "1217"}]}
651;Родино;{"title": "Родино", "regions": [{"name": "Алтайский край", "city_id": "3670", "region_id": "1217"}]}
652;Романово;{"title": "Романово", "regions": [{"name": "Алтайский край", "city_id": "4932", "region_id": "1217"}]}
653;Рубцовск;{"title": "Рубцовск", "regions": [{"name": "Алтайский край", "city_id": "1226", "region_id": "1217"}]}
654;Сибирский;{"title": "Сибирский", "regions": [{"name": "Алтайский край", "city_id": "4933", "region_id": "1217"}]}
655;Славгород;{"title": "Славгород", "regions": [{"name": "Алтайский край", "city_id": "1227", "region_id": "1217"},{"name": "Могилевская область", "city_id": "2748", "region_id": "2238"}]}
656;Славгородское;{"title": "Славгородское", "regions": [{"name": "Алтайский край", "city_id": "4934", "region_id": "1217"}]}
657;Смоленское;{"title": "Смоленское", "regions": [{"name": "Алтайский край", "city_id": "4935", "region_id": "1217"}]}
658;Соколово;{"title": "Соколово", "regions": [{"name": "Алтайский край", "city_id": "4936", "region_id": "1217"}]}
659;Солонешное;{"title": "Солонешное", "regions": [{"name": "Алтайский край", "city_id": "4937", "region_id": "1217"}]}
660;Солтон;{"title": "Солтон", "regions": [{"name": "Алтайский край", "city_id": "4938", "region_id": "1217"}]}
661;Сростки;{"title": "Сростки", "regions": [{"name": "Алтайский край", "city_id": "4939", "region_id": "1217"}]}
662;Староалейское;{"title": "Староалейское", "regions": [{"name": "Алтайский край", "city_id": "4940", "region_id": "1217"}]}
663;Степное Озеро;{"title": "Степное Озеро", "regions": [{"name": "Алтайский край", "city_id": "4941", "region_id": "1217"}]}
664;Табуны;{"title": "Табуны", "regions": [{"name": "Алтайский край", "city_id": "4942", "region_id": "1217"}]}
665;Тальменка;{"title": "Тальменка", "regions": [{"name": "Алтайский край", "city_id": "3073", "region_id": "1217"}]}
666;Тогул;{"title": "Тогул", "regions": [{"name": "Алтайский край", "city_id": "4943", "region_id": "1217"}]}
667;Топчиха;{"title": "Топчиха", "regions": [{"name": "Алтайский край", "city_id": "4944", "region_id": "1217"}]}
668;Троицкое;{"title": "Троицкое", "regions": [{"name": "Алтайский край", "city_id": "3671", "region_id": "1217"},{"name": "Сахалинская область", "city_id": "5270", "region_id": "1960"},{"name": "Республика Северная Осетия-Алания", "city_id": "5658", "region_id": "1475"},{"name": "Республика Калмыкия", "city_id": "4595", "region_id": "1553"},{"name": "Луганская область", "city_id": "3393", "region_id": "2173"}]}
669;Тюменцево;{"title": "Тюменцево", "regions": [{"name": "Алтайский край", "city_id": "4945", "region_id": "1217"}]}
670;Угловское;{"title": "Угловское", "regions": [{"name": "Алтайский край", "city_id": "4946", "region_id": "1217"}]}
671;Усть-Калманка;{"title": "Усть-Калманка", "regions": [{"name": "Алтайский край", "city_id": "2655", "region_id": "1217"}]}
672;Усть-Чарышская Пристань;{"title": "Усть-Чарышская Пристань", "regions": [{"name": "Алтайский край", "city_id": "4947", "region_id": "1217"}]}
673;Хабары;{"title": "Хабары", "regions": [{"name": "Алтайский край", "city_id": "4948", "region_id": "1217"}]}
674;Целинное;{"title": "Целинное", "regions": [{"name": "Алтайский край", "city_id": "4949", "region_id": "1217"},{"name": "Курганская область", "city_id": "4967", "region_id": "1308"}]}
675;Чарышское;{"title": "Чарышское", "regions": [{"name": "Алтайский край", "city_id": "3070", "region_id": "1217"}]}
676;Черемное;{"title": "Черемное", "regions": [{"name": "Алтайский край", "city_id": "4950", "region_id": "1217"}]}
677;Шелаболиха;{"title": "Шелаболиха", "regions": [{"name": "Алтайский край", "city_id": "4951", "region_id": "1217"}]}
678;Шипуново;{"title": "Шипуново", "regions": [{"name": "Алтайский край", "city_id": "3669", "region_id": "1217"}]}
679;Южный;{"title": "Южный", "regions": [{"name": "Алтайский край", "city_id": "4952", "region_id": "1217"},{"name": "Краснодарский край", "city_id": "3662", "region_id": "1438"},{"name": "Ростовская область", "city_id": "5299", "region_id": "1530"},{"name": "Одесская область", "city_id": "3177", "region_id": "2188"}]}
680;Яровое;{"title": "Яровое", "regions": [{"name": "Алтайский край", "city_id": "1228", "region_id": "1217"}]}
681;Анжеро-Судженск;{"title": "Анжеро-Судженск", "regions": [{"name": "Кемеровская область", "city_id": "1230", "region_id": "1229"}]}
682;Артышта;{"title": "Артышта", "regions": [{"name": "Кемеровская область", "city_id": "4786", "region_id": "1229"}]}
683;Бачатский;{"title": "Бачатский", "regions": [{"name": "Кемеровская область", "city_id": "4787", "region_id": "1229"}]}
684;Белово;{"title": "Белово", "regions": [{"name": "Кемеровская область", "city_id": "1231", "region_id": "1229"}]}
685;Белогорск;{"title": "Белогорск", "regions": [{"name": "Кемеровская область", "city_id": "4788", "region_id": "1229"},{"name": "Амурская область", "city_id": "1933", "region_id": "1932"},{"name": "Республика Крым", "city_id": "2389", "region_id": "2114"}]}
686;Березовский;{"title": "Березовский", "regions": [{"name": "Кемеровская область", "city_id": "1232", "region_id": "1229"},{"name": "Свердловская область", "city_id": "1266", "region_id": "1261"}]}
687;Верх-Чебула;{"title": "Верх-Чебула", "regions": [{"name": "Кемеровская область", "city_id": "4789", "region_id": "1229"}]}
688;Грамотеино;{"title": "Грамотеино", "regions": [{"name": "Кемеровская область", "city_id": "4790", "region_id": "1229"}]}
689;Гурьевск;{"title": "Гурьевск", "regions": [{"name": "Кемеровская область", "city_id": "1233", "region_id": "1229"},{"name": "Калининградская область", "city_id": "1024", "region_id": "1020"}]}
690;Зеленогорский;{"title": "Зеленогорский", "regions": [{"name": "Кемеровская область", "city_id": "4791", "region_id": "1229"}]}
691;Ижморский;{"title": "Ижморский", "regions": [{"name": "Кемеровская область", "city_id": "4792", "region_id": "1229"}]}
692;Инской;{"title": "Инской", "regions": [{"name": "Кемеровская область", "city_id": "4793", "region_id": "1229"}]}
693;Итатский;{"title": "Итатский", "regions": [{"name": "Кемеровская область", "city_id": "4794", "region_id": "1229"}]}
694;Каз;{"title": "Каз", "regions": [{"name": "Кемеровская область", "city_id": "4795", "region_id": "1229"}]}
695;Калтан;{"title": "Калтан", "regions": [{"name": "Кемеровская область", "city_id": "1234", "region_id": "1229"}]}
696;Карагайлинский;{"title": "Карагайлинский", "regions": [{"name": "Кемеровская область", "city_id": "4797", "region_id": "1229"}]}
697;Кедровка;{"title": "Кедровка", "regions": [{"name": "Кемеровская область", "city_id": "4798", "region_id": "1229"}]}
698;Кемерово;{"title": "Кемерово", "regions": [{"name": "Кемеровская область", "city_id": "47", "region_id": "1229"}]}
699;Киселевск;{"title": "Киселевск", "regions": [{"name": "Кемеровская область", "city_id": "1235", "region_id": "1229"}]}
700;Крапивинский;{"title": "Крапивинский", "regions": [{"name": "Кемеровская область", "city_id": "4799", "region_id": "1229"}]}
701;Краснобродский;{"title": "Краснобродский", "regions": [{"name": "Кемеровская область", "city_id": "4796", "region_id": "1229"}]}
702;Кузедеево;{"title": "Кузедеево", "regions": [{"name": "Кемеровская область", "city_id": "4801", "region_id": "1229"}]}
703;Ленинск-Кузнецкий;{"title": "Ленинск-Кузнецкий", "regions": [{"name": "Кемеровская область", "city_id": "1236", "region_id": "1229"}]}
704;Малиновка;{"title": "Малиновка", "regions": [{"name": "Кемеровская область", "city_id": "4803", "region_id": "1229"}]}
705;Мариинск;{"title": "Мариинск", "regions": [{"name": "Кемеровская область", "city_id": "1237", "region_id": "1229"}]}
706;Междуреченск;{"title": "Междуреченск", "regions": [{"name": "Кемеровская область", "city_id": "1238", "region_id": "1229"},{"name": "Республика Коми", "city_id": "5367", "region_id": "1041"}]}
707;Мундыбаш;{"title": "Мундыбаш", "regions": [{"name": "Кемеровская область", "city_id": "4804", "region_id": "1229"}]}
708;Мыски;{"title": "Мыски", "regions": [{"name": "Кемеровская область", "city_id": "1239", "region_id": "1229"}]}
709;Новокузнецк;{"title": "Новокузнецк", "regions": [{"name": "Кемеровская область", "city_id": "1240", "region_id": "1229"}]}
710;Новый Городок;{"title": "Новый Городок", "regions": [{"name": "Кемеровская область", "city_id": "4802", "region_id": "1229"}]}
711;Осинники;{"title": "Осинники", "regions": [{"name": "Кемеровская область", "city_id": "1241", "region_id": "1229"}]}
712;Плотниково;{"title": "Плотниково", "regions": [{"name": "Кемеровская область", "city_id": "4806", "region_id": "1229"}]}
713;Полысаево;{"title": "Полысаево", "regions": [{"name": "Кемеровская область", "city_id": "1242", "region_id": "1229"}]}
714;Прокопьевск;{"title": "Прокопьевск", "regions": [{"name": "Кемеровская область", "city_id": "1243", "region_id": "1229"}]}
715;Промышленная;{"title": "Промышленная", "regions": [{"name": "Кемеровская область", "city_id": "3695", "region_id": "1229"}]}
716;Салаир;{"title": "Салаир", "regions": [{"name": "Кемеровская область", "city_id": "1244", "region_id": "1229"}]}
717;Солнечный;{"title": "Солнечный", "regions": [{"name": "Кемеровская область", "city_id": "4805", "region_id": "1229"},{"name": "Хабаровский край", "city_id": "2956", "region_id": "1975"},{"name": "Ханты-Мансийский АО - Югра", "city_id": "5019", "region_id": "1368"},{"name": "Воронежская область", "city_id": "3818", "region_id": "1844"}]}
718;Старобачаты;{"title": "Старобачаты", "regions": [{"name": "Кемеровская область", "city_id": "4807", "region_id": "1229"}]}
719;Старопестерево;{"title": "Старопестерево", "regions": [{"name": "Кемеровская область", "city_id": "4808", "region_id": "1229"}]}
720;Тайга;{"title": "Тайга", "regions": [{"name": "Кемеровская область", "city_id": "1245", "region_id": "1229"}]}
721;Тайжина;{"title": "Тайжина", "regions": [{"name": "Кемеровская область", "city_id": "4810", "region_id": "1229"}]}
722;Таштагол;{"title": "Таштагол", "regions": [{"name": "Кемеровская область", "city_id": "1246", "region_id": "1229"}]}
723;Темиртау;{"title": "Темиртау", "regions": [{"name": "Казахстан", "city_id": "190", "region_id": "40"}]}
724;Тисуль;{"title": "Тисуль", "regions": [{"name": "Кемеровская область", "city_id": "4809", "region_id": "1229"}]}
725;Топки;{"title": "Топки", "regions": [{"name": "Кемеровская область", "city_id": "1247", "region_id": "1229"}]}
726;Трудармейский;{"title": "Трудармейский", "regions": [{"name": "Кемеровская область", "city_id": "3700", "region_id": "1229"}]}
727;Тяжинский;{"title": "Тяжинский", "regions": [{"name": "Кемеровская область", "city_id": "4812", "region_id": "1229"}]}
728;Чистогорский;{"title": "Чистогорский", "regions": [{"name": "Кемеровская область", "city_id": "4813", "region_id": "1229"}]}
729;Шерегеш;{"title": "Шерегеш", "regions": [{"name": "Кемеровская область", "city_id": "4814", "region_id": "1229"}]}
730;Юрга;{"title": "Юрга", "regions": [{"name": "Кемеровская область", "city_id": "1248", "region_id": "1229"}]}
731;Ясногорский;{"title": "Ясногорский", "regions": [{"name": "Кемеровская область", "city_id": "4815", "region_id": "1229"}]}
732;Яшкино;{"title": "Яшкино", "regions": [{"name": "Кемеровская область", "city_id": "4816", "region_id": "1229"}]}
733;Яя;{"title": "Яя", "regions": [{"name": "Кемеровская область", "city_id": "4817", "region_id": "1229"}]}
734;Баган;{"title": "Баган", "regions": [{"name": "Новосибирская область", "city_id": "4829", "region_id": "1202"}]}
735;Барабинск;{"title": "Барабинск", "regions": [{"name": "Новосибирская область", "city_id": "1203", "region_id": "1202"}]}
736;Бердск;{"title": "Бердск", "regions": [{"name": "Новосибирская область", "city_id": "1204", "region_id": "1202"}]}
737;Болотное;{"title": "Болотное", "regions": [{"name": "Новосибирская область", "city_id": "1205", "region_id": "1202"}]}
738;Венгерово;{"title": "Венгерово", "regions": [{"name": "Новосибирская область", "city_id": "3063", "region_id": "1202"}]}
739;Верх-Ирмень;{"title": "Верх-Ирмень", "regions": [{"name": "Новосибирская область", "city_id": "4830", "region_id": "1202"}]}
740;Верх-Тула;{"title": "Верх-Тула", "regions": [{"name": "Новосибирская область", "city_id": "4831", "region_id": "1202"}]}
741;Довольное;{"title": "Довольное", "regions": [{"name": "Новосибирская область", "city_id": "2665", "region_id": "1202"}]}
742;Дорогино;{"title": "Дорогино", "regions": [{"name": "Новосибирская область", "city_id": "4833", "region_id": "1202"}]}
743;Здвинск;{"title": "Здвинск", "regions": [{"name": "Новосибирская область", "city_id": "4834", "region_id": "1202"}]}
744;Искитим;{"title": "Искитим", "regions": [{"name": "Новосибирская область", "city_id": "1206", "region_id": "1202"}]}
745;Карасук;{"title": "Карасук", "regions": [{"name": "Новосибирская область", "city_id": "1207", "region_id": "1202"}]}
746;Каргат;{"title": "Каргат", "regions": [{"name": "Новосибирская область", "city_id": "1208", "region_id": "1202"}]}
747;Кирза;{"title": "Кирза", "regions": [{"name": "Новосибирская область", "city_id": "4835", "region_id": "1202"}]}
748;Колывань;{"title": "Колывань", "regions": [{"name": "Новосибирская область", "city_id": "2957", "region_id": "1202"}]}
749;Кольцово;{"title": "Кольцово", "regions": [{"name": "Новосибирская область", "city_id": "3056", "region_id": "1202"}]}
750;Коченево;{"title": "Коченево", "regions": [{"name": "Новосибирская область", "city_id": "3712", "region_id": "1202"}]}
751;Кочки;{"title": "Кочки", "regions": [{"name": "Новосибирская область", "city_id": "4836", "region_id": "1202"}]}
752;Краснозерское;{"title": "Краснозерское", "regions": [{"name": "Новосибирская область", "city_id": "4837", "region_id": "1202"}]}
753;Краснозёрское;{"title": "Краснозёрское", "regions": [{"name": "Новосибирская область", "city_id": "2945", "region_id": "1202"}]}
754;Краснообск;{"title": "Краснообск", "regions": [{"name": "Новосибирская область", "city_id": "3690", "region_id": "1202"}]}
755;Криводановка;{"title": "Криводановка", "regions": [{"name": "Новосибирская область", "city_id": "4838", "region_id": "1202"}]}
756;Кудряшовский;{"title": "Кудряшовский", "regions": [{"name": "Новосибирская область", "city_id": "4839", "region_id": "1202"}]}
757;Куйбышев;{"title": "Куйбышев", "regions": [{"name": "Новосибирская область", "city_id": "1209", "region_id": "1202"}]}
758;Купино;{"title": "Купино", "regions": [{"name": "Новосибирская область", "city_id": "1210", "region_id": "1202"}]}
759;Кыштовка;{"title": "Кыштовка", "regions": [{"name": "Новосибирская область", "city_id": "4840", "region_id": "1202"}]}
760;Линево;{"title": "Линево", "regions": [{"name": "Новосибирская область", "city_id": "4841", "region_id": "1202"},{"name": "Волгоградская область", "city_id": "4581", "region_id": "1511"}]}
761;Листвянский;{"title": "Листвянский", "regions": [{"name": "Новосибирская область", "city_id": "4842", "region_id": "1202"}]}
762;Маслянино;{"title": "Маслянино", "regions": [{"name": "Новосибирская область", "city_id": "4843", "region_id": "1202"}]}
763;Мошково;{"title": "Мошково", "regions": [{"name": "Новосибирская область", "city_id": "3709", "region_id": "1202"}]}
764;Новолуговое;{"title": "Новолуговое", "regions": [{"name": "Новосибирская область", "city_id": "4845", "region_id": "1202"}]}
765;Новосибирск, Новосиб, Сиб;{"title": "Новосибирск", "regions": [{"name": "Новосибирская область", "city_id": "4", "region_id": "1202"}]}
766;Обь;{"title": "Обь", "regions": [{"name": "Новосибирская область", "city_id": "1211", "region_id": "1202"}]}
767;Ордынское;{"title": "Ордынское", "regions": [{"name": "Новосибирская область", "city_id": "3064", "region_id": "1202"}]}
768;Посевная;{"title": "Посевная", "regions": [{"name": "Новосибирская область", "city_id": "4846", "region_id": "1202"}]}
769;Северное;{"title": "Северное", "regions": [{"name": "Новосибирская область", "city_id": "4847", "region_id": "1202"},{"name": "Оренбургская область", "city_id": "4287", "region_id": "1563"},{"name": "Ставропольский край", "city_id": "5673", "region_id": "1481"}]}
770;Сокур;{"title": "Сокур", "regions": [{"name": "Новосибирская область", "city_id": "4848", "region_id": "1202"}]}
771;Сузун;{"title": "Сузун", "regions": [{"name": "Новосибирская область", "city_id": "2946", "region_id": "1202"}]}
772;Татарск;{"title": "Татарск", "regions": [{"name": "Новосибирская область", "city_id": "1212", "region_id": "1202"}]}
773;Ташара;{"title": "Ташара", "regions": [{"name": "Новосибирская область", "city_id": "4849", "region_id": "1202"}]}
774;Тогучин;{"title": "Тогучин", "regions": [{"name": "Новосибирская область", "city_id": "1213", "region_id": "1202"}]}
775;Толмачево;{"title": "Толмачево", "regions": [{"name": "Новосибирская область", "city_id": "4850", "region_id": "1202"}]}
776;Усть-Тарка;{"title": "Усть-Тарка", "regions": [{"name": "Новосибирская область", "city_id": "6016", "region_id": "1202"}]}
777;Чаны;{"title": "Чаны", "regions": [{"name": "Новосибирская область", "city_id": "2512", "region_id": "1202"}]}
778;Черепаново;{"title": "Черепаново", "regions": [{"name": "Новосибирская область", "city_id": "1214", "region_id": "1202"}]}
779;Чик;{"title": "Чик", "regions": [{"name": "Новосибирская область", "city_id": "4851", "region_id": "1202"}]}
780;Чистоозерное;{"title": "Чистоозерное", "regions": [{"name": "Новосибирская область", "city_id": "3071", "region_id": "1202"}]}
781;Чулым;{"title": "Чулым", "regions": [{"name": "Новосибирская область", "city_id": "1215", "region_id": "1202"}]}
782;Чумаково;{"title": "Чумаково", "regions": [{"name": "Новосибирская область", "city_id": "4852", "region_id": "1202"}]}
783;Ярково;{"title": "Ярково", "regions": [{"name": "Новосибирская область", "city_id": "4853", "region_id": "1202"},{"name": "Тюменская область", "city_id": "4995", "region_id": "1342"}]}
784;Раздольное;{"title": "Раздольное", "regions": [{"name": "Новосибирская область", "city_id": "6103", "region_id": "1202"},{"name": "Республика Крым", "city_id": "2703", "region_id": "2114"}]}
785;Азово;{"title": "Азово", "regions": [{"name": "Омская область", "city_id": "4695", "region_id": "1249"}]}
786;Большегривское;{"title": "Большегривское", "regions": [{"name": "Омская область", "city_id": "4697", "region_id": "1249"}]}
787;Большеречье;{"title": "Большеречье", "regions": [{"name": "Омская область", "city_id": "4699", "region_id": "1249"}]}
788;Большие Уки;{"title": "Большие Уки", "regions": [{"name": "Омская область", "city_id": "4700", "region_id": "1249"}]}
789;Горьковское;{"title": "Горьковское", "regions": [{"name": "Омская область", "city_id": "4701", "region_id": "1249"}]}
790;Знаменское;{"title": "Знаменское", "regions": [{"name": "Омская область", "city_id": "4702", "region_id": "1249"},{"name": "Московская область", "city_id": "4618", "region_id": "2019"},{"name": "Чеченская республика", "city_id": "5689", "region_id": "1500"}]}
791;Исилькуль;{"title": "Исилькуль", "regions": [{"name": "Омская область", "city_id": "1250", "region_id": "1249"}]}
792;Калачинск;{"title": "Калачинск", "regions": [{"name": "Омская область", "city_id": "1251", "region_id": "1249"}]}
793;Колосовка;{"title": "Колосовка", "regions": [{"name": "Омская область", "city_id": "4703", "region_id": "1249"}]}
794;Кормиловка;{"title": "Кормиловка", "regions": [{"name": "Омская область", "city_id": "4704", "region_id": "1249"}]}
795;Красноярка;{"title": "Красноярка", "regions": [{"name": "Омская область", "city_id": "4705", "region_id": "1249"}]}
796;Красный Яр;{"title": "Красный Яр", "regions": [{"name": "Омская область", "city_id": "4706", "region_id": "1249"},{"name": "Самарская область", "city_id": "3046", "region_id": "1586"},{"name": "Астраханская область", "city_id": "5174", "region_id": "1505"},{"name": "Волгоградская область", "city_id": "4579", "region_id": "1511"}]}
797;Крутинка;{"title": "Крутинка", "regions": [{"name": "Омская область", "city_id": "4707", "region_id": "1249"}]}
798;Лузино;{"title": "Лузино", "regions": [{"name": "Омская область", "city_id": "4708", "region_id": "1249"}]}
799;Любинский;{"title": "Любинский", "regions": [{"name": "Омская область", "city_id": "4709", "region_id": "1249"}]}
800;Марьяновка;{"title": "Марьяновка", "regions": [{"name": "Омская область", "city_id": "4710", "region_id": "1249"}]}
801;Москаленки;{"title": "Москаленки", "regions": [{"name": "Омская область", "city_id": "4711", "region_id": "1249"}]}
802;Муромцево;{"title": "Муромцево", "regions": [{"name": "Омская область", "city_id": "4712", "region_id": "1249"}]}
803;Называевск;{"title": "Называевск", "regions": [{"name": "Омская область", "city_id": "1252", "region_id": "1249"}]}
804;Нижняя Омка;{"title": "Нижняя Омка", "regions": [{"name": "Омская область", "city_id": "4713", "region_id": "1249"}]}
805;Нововаршавка;{"title": "Нововаршавка", "regions": [{"name": "Омская область", "city_id": "4714", "region_id": "1249"}]}
806;Новоомский;{"title": "Новоомский", "regions": [{"name": "Омская область", "city_id": "4715", "region_id": "1249"}]}
807;Новотроицкое;{"title": "Новотроицкое", "regions": [{"name": "Омская область", "city_id": "4717", "region_id": "1249"},{"name": "Херсонская область", "city_id": "3521", "region_id": "2209"}]}
808;Одесское;{"title": "Одесское", "regions": [{"name": "Омская область", "city_id": "4719", "region_id": "1249"}]}
809;Оконешниково;{"title": "Оконешниково", "regions": [{"name": "Омская область", "city_id": "4720", "region_id": "1249"}]}
810;Омск;{"title": "Омск", "regions": [{"name": "Омская область", "city_id": "68", "region_id": "1249"}]}
811;Павлоградка;{"title": "Павлоградка", "regions": [{"name": "Омская область", "city_id": "4721", "region_id": "1249"}]}
812;Полтавка;{"title": "Полтавка", "regions": [{"name": "Омская область", "city_id": "4723", "region_id": "1249"}]}
813;Ростовка;{"title": "Ростовка", "regions": [{"name": "Омская область", "city_id": "4724", "region_id": "1249"}]}
814;Русская Поляна;{"title": "Русская Поляна", "regions": [{"name": "Омская область", "city_id": "4728", "region_id": "1249"}]}
815;Саргатское;{"title": "Саргатское", "regions": [{"name": "Омская область", "city_id": "4729", "region_id": "1249"}]}
816;Седельниково;{"title": "Седельниково", "regions": [{"name": "Омская область", "city_id": "4730", "region_id": "1249"}]}
817;Таврическое;{"title": "Таврическое", "regions": [{"name": "Омская область", "city_id": "4732", "region_id": "1249"}]}
818;Тара;{"title": "Тара", "regions": [{"name": "Омская область", "city_id": "1253", "region_id": "1249"}]}
819;Тевриз;{"title": "Тевриз", "regions": [{"name": "Омская область", "city_id": "4735", "region_id": "1249"}]}
820;Тюкалинск;{"title": "Тюкалинск", "regions": [{"name": "Омская область", "city_id": "1254", "region_id": "1249"}]}
821;Усть-Ишим;{"title": "Усть-Ишим", "regions": [{"name": "Омская область", "city_id": "4736", "region_id": "1249"}]}
822;Черлак;{"title": "Черлак", "regions": [{"name": "Омская область", "city_id": "3066", "region_id": "1249"}]}
823;Шербакуль;{"title": "Шербакуль", "regions": [{"name": "Омская область", "city_id": "4738", "region_id": "1249"}]}
824;Горно-Алтайск;{"title": "Горно-Алтайск", "regions": [{"name": "Республика Алтай", "city_id": "10", "region_id": "1216"}]}
825;Кош-Агач;{"title": "Кош-Агач", "regions": [{"name": "Республика Алтай", "city_id": "4818", "region_id": "1216"}]}
826;Майма;{"title": "Майма", "regions": [{"name": "Республика Алтай", "city_id": "4819", "region_id": "1216"}]}
827;Онгудай;{"title": "Онгудай", "regions": [{"name": "Республика Алтай", "city_id": "4820", "region_id": "1216"}]}
828;Турочак;{"title": "Турочак", "regions": [{"name": "Республика Алтай", "city_id": "4821", "region_id": "1216"}]}
829;Улаган;{"title": "Улаган", "regions": [{"name": "Республика Алтай", "city_id": "4822", "region_id": "1216"}]}
830;Усть-Кан;{"title": "Усть-Кан", "regions": [{"name": "Республика Алтай", "city_id": "4823", "region_id": "1216"}]}
831;Усть-Кокса;{"title": "Усть-Кокса", "regions": [{"name": "Республика Алтай", "city_id": "4824", "region_id": "1216"}]}
832;Чемал;{"title": "Чемал", "regions": [{"name": "Республика Алтай", "city_id": "4825", "region_id": "1216"}]}
833;Чоя;{"title": "Чоя", "regions": [{"name": "Республика Алтай", "city_id": "4826", "region_id": "1216"}]}
834;Шебалино;{"title": "Шебалино", "regions": [{"name": "Республика Алтай", "city_id": "4827", "region_id": "1216"}]}
835;Александровское;{"title": "Александровское", "regions": [{"name": "Томская область", "city_id": "4663", "region_id": "1255"},{"name": "Ставропольский край", "city_id": "3059", "region_id": "1481"}]}
836;Асино;{"title": "Асино", "regions": [{"name": "Томская область", "city_id": "1256", "region_id": "1255"}]}
837;Бакчар;{"title": "Бакчар", "regions": [{"name": "Томская область", "city_id": "4664", "region_id": "1255"}]}
838;Белый Яр;{"title": "Белый Яр", "regions": [{"name": "Томская область", "city_id": "4665", "region_id": "1255"},{"name": "Ханты-Мансийский АО - Югра", "city_id": "4999", "region_id": "1368"}]}
839;Богашёво;{"title": "Богашёво", "regions": [{"name": "Томская область", "city_id": "4666", "region_id": "1255"}]}
840;Зональная Станция;{"title": "Зональная Станция", "regions": [{"name": "Томская область", "city_id": "4669", "region_id": "1255"}]}
841;Зоркальцево;{"title": "Зоркальцево", "regions": [{"name": "Томская область", "city_id": "4667", "region_id": "1255"}]}
842;Зырянское;{"title": "Зырянское", "regions": [{"name": "Томская область", "city_id": "4668", "region_id": "1255"}]}
843;Каргала;{"title": "Каргала", "regions": [{"name": "Томская область", "city_id": "4670", "region_id": "1255"}]}
844;Каргасок;{"title": "Каргасок", "regions": [{"name": "Томская область", "city_id": "4671", "region_id": "1255"}]}
845;Кисловка;{"title": "Кисловка", "regions": [{"name": "Томская область", "city_id": "4672", "region_id": "1255"}]}
846;Кожевниково;{"title": "Кожевниково", "regions": [{"name": "Томская область", "city_id": "4673", "region_id": "1255"}]}
847;Колпашево;{"title": "Колпашево", "regions": [{"name": "Томская область", "city_id": "1258", "region_id": "1255"}]}
848;Копылово;{"title": "Копылово", "regions": [{"name": "Томская область", "city_id": "4674", "region_id": "1255"}]}
849;Кривошеино;{"title": "Кривошеино", "regions": [{"name": "Томская область", "city_id": "4675", "region_id": "1255"}]}
850;Курлек;{"title": "Курлек", "regions": [{"name": "Томская область", "city_id": "4676", "region_id": "1255"}]}
851;Мельниково;{"title": "Мельниково", "regions": [{"name": "Томская область", "city_id": "4677", "region_id": "1255"}]}
852;Могочино;{"title": "Могочино", "regions": [{"name": "Томская область", "city_id": "4678", "region_id": "1255"}]}
853;Молчаново;{"title": "Молчаново", "regions": [{"name": "Томская область", "city_id": "4679", "region_id": "1255"}]}
854;Моряковский Затон;{"title": "Моряковский Затон", "regions": [{"name": "Томская область", "city_id": "4680", "region_id": "1255"}]}
855;Новый Васюган;{"title": "Новый Васюган", "regions": [{"name": "Томская область", "city_id": "4681", "region_id": "1255"}]}
856;Парабель;{"title": "Парабель", "regions": [{"name": "Томская область", "city_id": "4682", "region_id": "1255"}]}
857;Парбиг;{"title": "Парбиг", "regions": [{"name": "Томская область", "city_id": "4683", "region_id": "1255"}]}
858;Подгорное;{"title": "Подгорное", "regions": [{"name": "Томская область", "city_id": "4685", "region_id": "1255"}]}
859;Рыбалово;{"title": "Рыбалово", "regions": [{"name": "Томская область", "city_id": "4686", "region_id": "1255"}]}
860;Самусь;{"title": "Самусь", "regions": [{"name": "Томская область", "city_id": "4687", "region_id": "1255"}]}
861;Светлый;{"title": "Светлый", "regions": [{"name": "Томская область", "city_id": "4688", "region_id": "1255"},{"name": "Калининградская область", "city_id": "1037", "region_id": "1020"},{"name": "Оренбургская область", "city_id": "4286", "region_id": "1563"}]}
862;Северск;{"title": "Северск", "regions": [{"name": "Томская область", "city_id": "1259", "region_id": "1255"},{"name": "Донецкая область", "city_id": "3784", "region_id": "2134"}]}
863;Средний Васюган;{"title": "Средний Васюган", "regions": [{"name": "Томская область", "city_id": "4689", "region_id": "1255"}]}
864;Стрежевой;{"title": "Стрежевой", "regions": [{"name": "Томская область", "city_id": "1260", "region_id": "1255"}]}
865;Тегульдет;{"title": "Тегульдет", "regions": [{"name": "Томская область", "city_id": "4690", "region_id": "1255"}]}
866;Тогур;{"title": "Тогур", "regions": [{"name": "Томская область", "city_id": "4691", "region_id": "1255"}]}
867;Томск;{"title": "Томск", "regions": [{"name": "Томская область", "city_id": "90", "region_id": "1255"}]}
868;Чажемто;{"title": "Чажемто", "regions": [{"name": "Томская область", "city_id": "4692", "region_id": "1255"}]}
869;Москва, Мск, Москоу;{"title": "Москва", "regions": [{"name": "Россия", "city_id": "1", "region_id": "113"}]}
